CD,NM,ROE,PER,PBR,PROFIT,INCOME,FRGN_RT,END_PRC,VOL,REMAIN_BUY,REMAIN_SELL,REMAIN_BUY_AMOUNT,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN_x,VOL_MEDIAN_x,REMAIN_DEAL,PRC_MEDIAN,VOL_MEDIAN,LAST_FRGN_RT,LAST_END_PRC,LAST_PRC_AVG_5,LAST_PRC_AVG_10,VS_START_PRC,VS_HIGH_PRC,VS_HIGHEST_PRC,VS_LOW_PRC,VS_LOWEST_PRC,LAST_VOL,LAST_REMAIN_DEAL,RISING_ROE,ROE_AVG,RISING_PROFIT,RISING_FRGN_RT,RISING_REMAIN_DEAL,PRC_BASE,VOL_BASE,REMAIN_GAP_BUY_BASE
A078930,GS,"[6.26, -2.81, 15.54]","[8.98, -14.65, 2.56]","[0.55, 0.43, 0.36]","[20331, 9206, 26403]","[6689, -1878, 16147]","[19.16, 19.14, 19.15, 19.15, 19.11]","[40050, 40150, 40500, 40500, 40800]","[133555, 91181, 147042, 166989, 160415]","[17630, 22933, 10229, 16991, 13979]","[13695, 28933, 34820, 28566, 30144]","[0.0, 0.0, 0.0, 0.0, -554.0]","[39920, 40010, 40130, 40300, 40400]","[189019, 173004, 168655, 153949, 140007]","[40385, 40210, 40195, 40205, 40240]","[212131, 190597, 182984, 171871, 173396]","[40350, 40225, 40225, 40225, 40225]","[222819, 197000, 170239, 167926, 168024]","[0.0, 0.0, 0.0, 0.0, -554.0]",40350,222819,19.21,42950,41560,40785,99.53,100.93,98.95,86.15,117.11,445095,159.0,N,6.33,N,N,Y,N,Y,Y
A016385,KG동부제철우,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[0.0, 0.0, 0.0, 0.0, 0.0]","[105000, 101500, 105500, 107000, 109000]","[39, 129, 264, 113, 37]","[45, 33, 68, 104, 76]","[120, 49, 345, 457, 329]","[0.0, 0.0, 0.0, 0.0, -9.0]","[103400, 102900, 103700, 104800, 105600]","[32, 56, 99, 116, 117]","[103280, 103550, 103950, 104150, 104200]","[75, 76, 91, 86, 81]","[103000, 103000, 104500, 104500, 104500]","[68, 68, 68, 68, 43]","[0.0, 0.0, 0.0, 0.0, -9.0]",103000,68,0.0,110000,108200,105550,97.27,100.0,97.27,82.82,195.0,94,-12.0,Y,5.91,Y,Y,Y,N,Y,N
A016380,KG동부제철,"[-7.44, 7.18, 17.99]","[-8.37, 17.37, 5.55]","[0.88, 1.19, 0.92]","[346, 1108, 2969]","[-335, 669, 1907]","[1.2, 1.17, 1.18, 1.22, 1.13]","[11200, 11300, 11750, 11300, 11150]","[223373, 206125, 1102156, 429491, 249204]","[57173, 79764, 57287, 95270, 107346]","[91256, 87368, 192655, 62270, 39133]","[0.0, 0.0, 0.0, 0.0, 692.0]","[10880, 11040, 11240, 11340, 11340]","[270654, 274158, 470700, 523577, 447347]","[10750, 10815, 10965, 11020, 11065]","[267380, 251903, 333362, 354718, 367746]","[10750, 10750, 10775, 10975, 11150]","[223187, 214563, 222273, 222997, 236826]","[0.0, 0.0, 0.0, 0.0, 692.0]",10750,223187,1.09,11150,11310,11175,100.0,101.35,99.55,82.51,225.56,146502,-24.0,Y,5.91,Y,N,Y,N,N,N
A001390,KG케미칼,"[32.69, 11.94, 17.39]","[1.59, 7.19, 5.71]","[0.45, 0.81, 0.9]","[1180, 2430, 4672]","[2193, 1547, 2820]","[3.11, 3.17]","[30950, 30750]","[121248, 163451]","[8054, 16302]","[15100, 6199]","[-88.0, 372.0]","[30370, 30500]","[119196, 127138]","[29520, 29790]","[93665, 102894]","[29750, 29975]","[76342, 78130]","[-88.0, 372.0]",29750,76342,3.17,30750,30500,29790,100.65,103.09,99.51,80.81,148.62,163451,372.0,N,20.67,Y,Y,Y,N,Y,Y
A051905,LG생활건강우,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[83.53, 83.55, 83.58, 83.58, 83.59]","[509000, 517000, 514000, 515000, 522000]","[5396, 3579, 6535, 1955, 2727]","[339, 315, 529, 347, 261]","[295, 504, 241, 308, 1392]","[0.0, 0.0, 0.0, 0.0, -524.0]","[501500, 508200, 512000, 512600, 515400]","[7077, 6013, 6955, 6833, 4420]","[502400, 503100, 503700, 504200, 506400]","[7480, 7053, 7077, 6524, 6063]","[508000, 508000, 508500, 508500, 510500]","[7668, 7412, 6939, 6009, 5439]","[0.0, 0.0, 0.0, 0.0, -524.0]",508000,7668,83.61,515000,515000,511600,99.03,100.0,97.28,92.43,156.7,3772,19.0,N,18.3,Y,Y,Y,N,N,Y
A051900,LG생활건강,"[20.32, 17.92, 16.65]","[28.71, 35.99, 23.01]","[5.1, 5.71, 3.41]","[11764, 12209, 12896]","[7882, 8131, 8611]","[40.96, 41.0, 41.01, 40.91, 40.93]","[850000, 866000, 862000, 865000, 867000]","[76887, 61451, 44142, 34606, 33691]","[2190, 1710, 4987, 3442, 2781]","[4911, 6513, 2871, 3679, 4618]","[0.0, 0.0, 0.0, 0.0, -2368.0]","[844200, 851000, 855800, 856200, 862000]","[88423, 83028, 74981, 62377, 50260]","[879300, 870800, 863700, 856600, 852200]","[80723, 81302, 81793, 78305, 75289]","[856500, 856500, 856000, 856000, 856000]","[80677, 80738, 80738, 80738, 80738]","[0.0, 0.0, 0.0, 0.0, -2368.0]",856500,80677,40.69,859000,857600,854300,97.79,100.81,97.79,96.04,207.68,55062,-921.0,N,18.3,Y,N,Y,N,N,N
A011070,LG이노텍,"[4.73, 10.2, 30.94]","[32.39, 18.29, 9.7]","[1.5, 1.78, 2.6]","[4764, 6810, 12642]","[1023, 2361, 8883]","[24.57, 25.32, 25.55, 25.63, 25.85]","[405000, 411500, 398500, 406000, 403000]","[674862, 356758, 459453, 287183, 198575]","[17191, 11663, 24877, 10885, 17703]","[15864, 12008, 19972, 16278, 9562]","[0.0, 0.0, 0.0, 0.0, 2953.0]","[372100, 386200, 393400, 400600, 404800]","[489693, 500654, 478407, 453449, 397255]","[358850, 366150, 371400, 376700, 381900]","[454562, 453465, 442903, 433622, 426156]","[352000, 357750, 366250, 376000, 390250]","[448834, 448834, 437089, 438464, 438464]","[0.0, 0.0, 0.0, 0.0, 2953.0]",352000,448834,26.18,391500,398000,392100,100.51,101.15,97.32,46.23,105.87,427024,-128.0,Y,15.29,Y,Y,Y,N,N,N
A051915,LG화학우,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[71.66, 71.66, 71.62, 71.65, 71.64]","[251000, 252000, 259000, 267500, 264500]","[23269, 18380, 10342, 24267, 23395]","[1998, 1499, 1175, 1293, 1650]","[668, 1175, 1336, 1201, 809]","[0.0, 0.0, 0.0, 0.0, 66.0]","[247400, 249600, 253200, 256000, 258800]","[29609, 27165, 24881, 25881, 21685]","[250300, 249950, 250800, 251800, 252800]","[23319, 23325, 23377, 24150, 25206]","[250750, 250750, 251500, 251500, 251500]","[22949, 22959, 22959, 23778, 23842]","[0.0, 0.0, 0.0, 0.0, 66.0]",250750,22949,71.58,269500,265700,257650,100.0,101.3,99.63,88.87,168.83,19509,41.0,Y,7.75,Y,N,Y,N,N,Y
A051910,LG화학,"[1.84, 2.93, 18.47]","[79.31, 125.83, 13.12]","[1.43, 3.55, 2.21]","[8254, 18054, 50255]","[3761, 6824, 39539]","[48.28, 48.27, 48.27, 48.32, 48.46]","[490000, 492000, 508000, 531000, 526000]","[316168, 221981, 306544, 521473, 321410]","[6241, 10836, 8724, 17718, 25971]","[14480, 17346, 25072, 28522, 16534]","[0.0, 0.0, 0.0, 0.0, 2770.0]","[465900, 476500, 489700, 501900, 509400]","[578234, 487181, 463587, 385669, 338493]","[477200, 475000, 475500, 478950, 484350]","[570928, 547771, 549560, 527480, 488464]","[480250, 480250, 480250, 480250, 489250]","[588273, 588273, 588273, 540425, 474509]","[0.0, 0.0, 0.0, 0.0, 2770.0]",480250,588273,48.53,523000,522200,499350,100.96,101.72,99.81,83.56,184.51,144470,1880.0,Y,7.75,Y,N,Y,N,N,Y
A001120,LX인터내셔널,"[2.48, 23.71, 22.49]","[20.41, 3.22, 2.93]","[0.5, 0.66, 0.54]","[1348, 1598, 6562]","[-149, 3616, 5403]","[24.31, 24.61, 24.65, 24.8, 24.83]","[34150, 34300, 33800, 34250, 33900]","[644379, 357321, 275119, 307864, 706312]","[18977, 20908, 21815, 21360, 25743]","[34814, 41893, 33171, 48118, 9807]","[0.0, 0.0, -119.0, -351.0, 615.0]","[32020, 32850, 33450, 34030, 34080]","[680403, 658316, 629756, 627778, 471640]","[31265, 31665, 31970, 32270, 32655]","[632254, 569980, 538611, 509694, 544828]","[30775, 31025, 31300, 32500, 33725]","[533464, 448788, 418975, 388678, 397868]","[0.0, 0.0, -119.0, -351.0, 615.0]",30775,533464,24.83,33900,34080,32655,103.83,105.31,97.64,65.78,112.54,706312,615.0,N,16.23,Y,Y,N,N,Y,Y
A035420,NAVER,"[10.56, 15.21, 106.72]","[52.72, 47.97, 3.77]","[4.67, 5.85, 2.4]","[11550, 12153, 13255]","[3968, 8450, 164776]","[54.69, 54.66, 54.64, 54.66, 54.62]","[339000, 339500, 345500, 340000, 333000]","[397316, 300199, 502519, 525852, 556344]","[38793, 47678, 30111, 55866, 65704]","[25256, 35436, 120702, 26469, 26458]","[0.0, 0.0, 0.0, 0.0, 6953.0]","[337200, 339600, 342600, 341700, 339400]","[680312, 615174, 598949, 490557, 457793]","[328600, 331850, 335950, 336900, 337300]","[743461, 720090, 714456, 615152, 597302]","[329750, 330500, 334750, 339250, 339250]","[653412, 653412, 653412, 605860, 570526]","[0.0, 0.0, 0.0, 0.0, 6953.0]",329750,653412,54.51,334000,336800,338200,100.15,101.2,99.4,88.92,139.22,321592,-265.0,Y,44.16,Y,N,Y,N,N,N
A008260,NI스틸,"[5.91, 10.45, 16.75]","[9.85, 6.05, 4.38]","[0.57, 0.6, 0.68]","[121, 186, 312]","[64, 121, 221]","[4.98, 5.19, 5.16, 4.88, 4.88]","[4960, 5000, 5170, 4965, 5080]","[347324, 177224, 4334920, 439041, 1978130]","[7219, 6240, 61387, 32663, 37034]","[14433, 26714, 15109, 10696, 11852]","[0.0, 0.0, 0.0, 0.0, 78.0]","[4794, 4858, 4964, 5003, 5035]","[435634, 421702, 1280563, 1313659, 1483337]","[4714, 4742, 4800, 4845, 4899]","[386579, 368771, 776524, 809209, 999193]","[4697, 4725, 4790, 4865, 4940]","[316807, 267267, 293747, 324945, 394851]","[0.0, 0.0, 0.0, 0.0, 78.0]",4697,316807,5.3,5060,5073,4965,100.59,102.77,99.41,58.5,131.42,186798,130.0,Y,11.04,Y,N,Y,N,N,Y
A010060,OCI,"[-26.2, -9.89, 23.93]","[-1.88, -9.01, 3.83]","[0.57, 0.94, 0.81]","[-1806, -861, 6260]","[-8074, -2512, 6521]","[14.21, 14.1, 14.11, 14.15, 14.18]","[109500, 111500, 110000, 115000, 109000]","[198401, 126709, 186713, 669861, 423823]","[29276, 25533, 43260, 60738, 48320]","[38128, 61803, 53258, 137743, 37270]","[0.0, 0.0, 0.0, 0.0, 1572.0]","[109200, 109900, 110400, 111700, 111000]","[253146, 210867, 211765, 296543, 325835]","[109400, 109600, 110000, 110800, 110500]","[350761, 327362, 302944, 321164, 319186]","[109000, 109000, 109750, 110750, 109750]","[350810, 310507, 267327, 267327, 267327]","[0.0, 0.0, 0.0, 0.0, 1572.0]",109000,350810,14.05,104500,108800,109350,101.91,102.39,98.09,80.48,161.72,321091,3003.0,Y,-4.05,Y,N,Y,Y,N,Y
A010955,S-Oil우,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[14.15, 14.16, 14.13, 14.14, 14.11]","[53400, 54000, 53400, 53900, 54300]","[11561, 5073, 15103, 6113, 6780]","[902, 2140, 3002, 2327, 1234]","[4937, 7901, 1885, 4204, 2893]","[0.0, 0.0, 0.0, 0.0, -40.0]","[51610, 52440, 52880, 53360, 53800]","[12052, 10685, 11646, 11527, 8957]","[51905, 51885, 51905, 52105, 52465]","[13464, 10905, 11002, 10376, 9812]","[51700, 51700, 51700, 51800, 52750]","[12155, 11758, 11758, 10972, 8570]","[0.0, 0.0, 0.0, 0.0, -40.0]",51700,12155,14.28,56300,54780,53610,99.29,100.71,98.58,77.71,117.58,14237,-125.0,N,3.23,N,N,Y,N,Y,N
A010950,S-Oil,"[1.01, -13.07, 21.76]","[169.84, -10.14, 7.25]","[1.71, 1.42, 1.43]","[4201, -10991, 21409]","[654, -7961, 13785]","[78.26, 78.26, 78.3, 78.27, 78.25]","[87700, 89400, 89400, 90600, 92200]","[409146, 315947, 415192, 519950, 466825]","[12110, 13007, 8880, 21099, 17152]","[47987, 60315, 45761, 35381, 52124]","[0.0, 0.0, 0.0, 0.0, -2216.0]","[85120, 86480, 87360, 88500, 89860]","[394075, 384256, 355731, 385621, 426273]","[86920, 86500, 86250, 86490, 87270]","[614760, 549472, 485673, 431859, 409849]","[85450, 85450, 85450, 85450, 86600]","[484021, 408059, 408059, 408059, 408059]","[0.0, 0.0, 0.0, 0.0, -2216.0]",85450,484021,78.63,97800,93580,90030,98.67,101.02,97.34,78.94,120.14,738228,-406.0,N,3.23,N,N,Y,N,Y,N
A950110,SBI핀테크솔루션즈,"[30.05, 22.11, 17.22]","[33.78, 18.41, 28.14]","[7.95, 3.45, 4.64]","[141, 121, 151]","[94, 93, 79]","[80.27, 80.15, 80.15, 80.15, 80.15]","[7050, 7090, 7060, 6970, 7010]","[9470, 6250, 8298, 12294, 11039]","[4465, 3307, 3318, 5495, 4859]","[5838, 9389, 4496, 2587, 1578]","[0.0, 0.0, 0.0, 0.0, -2.0]","[7046, 7066, 7064, 7052, 7036]","[8613, 8692, 8097, 8246, 9470]","[6998, 7026, 7051, 7044, 7045]","[9938, 9670, 9796, 9425, 9308]","[7035, 7045, 7055, 7055, 7055]","[10373, 10373, 10373, 10373, 10254]","[0.0, 0.0, 0.0, 0.0, -2.0]",7035,10373,80.16,7220,7058,7062,97.37,100.0,97.09,85.87,164.82,15398,0.0,N,23.13,N,N,Y,N,Y,N
A001770,SHD,"[2.83, 1.42, 15.4]","[27.05, 50.68, 6.28]","[0.76, 0.72, 0.9]","[10, 2, 57]","[10, 5, 58]","[1.65, 1.56, 1.44, 1.5]","[32250, 31550, 31300, 31700]","[9806, 11390, 7616, 11681]","[226, 622, 1442, 414]","[306, 815, 1398, 1218]","[0.0, -15.0, -18.0, -18.0]","[31860, 32050, 32120, 31950]","[11174, 12753, 13266, 12379]","[30985, 31125, 31225, 31405]","[7682, 8397, 8624, 9393]","[30450, 30775, 31125, 31425]","[5056, 5268, 6368, 9240]","[0.0, -15.0, -18.0, -18.0]",30450,5056,1.5,31700,31950,31405,98.74,103.63,98.74,71.45,136.75,11681,-18.0,N,6.55,N,N,N,N,Y,N
A009160,SIMPAC,"[2.17, 7.54, 17.97]","[20.31, 4.73, 4.62]","[0.4, 0.31, 0.66]","[111, 78, 1064]","[95, 341, 908]","[7.49, 7.33, 7.35, 7.42, 7.48]","[8020, 8120, 8270, 8440, 8300]","[328222, 140833, 189357, 469075, 231487]","[29070, 30078, 19441, 3779, 45962]","[6196, 53740, 29604, 35782, 7928]","[0.0, 0.0, 0.0, 0.0, 225.0]","[8040, 8062, 8116, 8214, 8230]","[548401, 453304, 347291, 336697, 272282]","[7930, 7964, 8010, 8076, 8123]","[534549, 485548, 445127, 455448, 449215]","[7925, 7975, 8005, 8015, 8070]","[573658, 538361, 444889, 496028, 496118]","[0.0, 0.0, 0.0, 0.0, 225.0]",7925,573658,7.36,8200,8300,8181,100.61,102.07,99.39,38.6,120.37,121523,144.0,Y,9.23,N,N,Y,N,N,Y
A210980,SK디앤디,"[12.66, 14.88, 22.91]","[12.31, 14.52, 5.76]","[1.53, 1.99, 1.2]","[823, 1398, 1294]","[449, 661, 1336]","[5.03, 5.03, 5.03, 5.02, 5.02]","[31100, 31250, 30850, 30750, 30700]","[11139, 11429, 13782, 12468, 9195]","[2416, 4069, 4464, 3930, 1296]","[2999, 3356, 2705, 1727, 1644]","[0.0, 0.0, 0.0, 0.0, 14.0]","[30630, 30850, 30960, 31000, 30930]","[15999, 13312, 13937, 13297, 11736]","[30755, 30800, 30835, 30800, 30750]","[15250, 15173, 15362, 15365, 14847]","[30800, 30925, 30950, 30825, 30775]","[13705, 13705, 14160, 14379, 13425]","[0.0, 0.0, 0.0, 0.0, 14.0]",30800,13705,5.01,30350,30630,30740,99.84,101.65,99.84,85.01,130.81,9822,45.0,Y,16.82,N,N,Y,Y,N,Y
A002710,TCC스틸,"[4.42, -1.3, 21.49]","[12.4, -81.98, 7.9]","[0.51, 1.05, 1.49]","[129, 10, 256]","[50, -17, 287]","[0.93, 0.93, 0.98, 0.94, 0.89]","[10100, 10600, 10850, 10650, 10500]","[359154, 869112, 2326596, 875154, 480636]","[51954, 94645, 133543, 118315, 130162]","[122149, 223221, 210703, 116173, 126664]","[0.0, 0.0, 0.0, 0.0, 568.0]","[9990, 10182, 10410, 10480, 10540]","[764465, 797820, 1118968, 1114985, 1017663]","[10225, 10150, 10215, 10220, 10260]","[1463338, 1262527, 1096446, 1075275, 982640]","[10150, 10150, 10150, 10150, 10250]","[1040348, 944449, 996376, 944449, 898402]","[0.0, 0.0, 0.0, 0.0, 568.0]",10150,1040348,1.15,10800,10740,10461,103.7,104.63,99.07,41.16,126.39,950741,310.0,N,8.2,N,N,Y,N,N,Y
A009450,경동나비엔,"[9.59, 12.83, 20.2]","[21.31, 16.12, 9.42]","[1.96, 2.02, 1.76]","[448, 671, 643]","[279, 416, 807]","[12.25, 12.17]","[46550, 45900]","[27373, 32006]","[2903, 4497]","[802, 1262]","[91.0, 127.0]","[46410, 46530]","[44751, 41841]","[45280, 45555]","[43156, 43142]","[45300, 45600]","[43679, 43679]","[91.0, 127.0]",45300,43679,12.17,45900,46530,45555,102.4,102.4,99.67,92.59,171.68,32006,127.0,Y,14.21,N,N,Y,N,N,Y
